unita,aria,acqua,potenza,ct,termico
TK,18,43,19.67,No,No
TK,18,44,19.67,No,No
TK,18,45,19.67,No,No
TK,19,3,19.4,No,No
TK,19,4,19.4,No,No
TK,19,5,19.4,No,No
TK,19,6,19.54,No,No
TK,19,7,19.67,No,No
TK,19,8,19.67,No,No
TK,19,9,19.67,No,No
TK,19,10,19.67,No,No
TK,19,11,19.67,No,No
TK,19,12,19.67,No,No
TK,19,13,19.67,No,No
TK,19,14,19.67,No,No
TK,19,15,19.67,No,No
TK,19,16,19.67,No,No
TK,19,17,19.67,No,No
TK,19,18,19.67,No,No
TK,19,19,19.67,No,No
TK,19,20,19.67,No,No
TK,19,21,19.67,No,No
TK,19,22,19.67,No,No
TK,19,23,19.67,No,No
TK,19,24,19.67,No,No
TK,19,25,19.67,No,No
TK,19,26,19.67,No,No
TK,19,27,19.67,No,No
TK,19,28,19.67,No,No
TK,19,29,19.67,No,No
TK,19,30,19.67,No,No
TK,19,31,19.67,No,No
TK,19,32,19.67,No,No
TK,19,33,19.67,No,No
TK,19,34,19.67,No,No
TK,19,35,19.67,No,No
TK,19,36,19.67,No,No
TK,19,37,19.67,No,No
TK,19,38,19.67,No,No
TK,19,39,19.67,No,No
TK,19,40,19.67,No,No
TK,19,41,19.67,No,No
TK,19,42,19.67,No,No
TK,19,43,19.67,No,No
TK,19,44,19.67,No,No
TK,19,45,19.67,No,No
TK,20,3,19.31,No,No
TK,20,4,19.31,No,No
TK,20,5,19.31,No,No
TK,20,6,19.49,No,No
TK,20,7,19.67,No,No
TK,20,8,19.67,No,No
TK,20,9,19.67,No,No
TK,20,10,19.67,No,No
TK,20,11,19.67,No,No
TK,20,12,19.67,No,No
TK,20,13,19.67,No,No
TK,20,14,19.67,No,No
TK,20,15,19.67,No,No
TK,20,16,19.67,No,No
TK,20,17,19.67,No,No
TK,20,18,19.67,No,No
TK,20,19,19.67,No,No
TK,20,20,19.67,No,No
TK,20,21,19.67,No,No
TK,20,22,19.67,No,No
TK,20,23,19.67,No,No
TK,20,24,19.67,No,No
TK,20,25,19.67,No,No
TK,20,26,19.67,No,No
TK,20,27,19.67,No,No
TK,20,28,19.67,No,No
TK,20,29,19.67,No,No
TK,20,30,19.67,No,No
TK,20,31,19.67,No,No
TK,20,32,19.67,No,No
TK,20,33,19.67,No,No
TK,20,34,19.67,No,No
TK,20,35,19.67,No,No
TK,20,36,19.67,No,No
TK,20,37,19.67,No,No
TK,20,38,19.67,No,No
TK,20,39,19.67,No,No
TK,20,40,19.67,No,No
TK,20,41,19.67,No,No
TK,20,42,19.67,No,No
TK,20,43,19.67,No,No
TK,20,44,19.67,No,No
TK,20,45,19.67,No,No
TK,21,3,19.23,No,No
TK,21,4,19.23,No,No
TK,21,5,19.23,No,No
TK,21,6,19.4,No,No
TK,21,7,19.58,No,No
TK,21,8,19.58,No,No
TK,21,9,19.58,No,No
TK,21,10,19.58,No,No
TK,21,11,19.58,No,No
TK,21,12,19.58,No,No
TK,21,13,19.58,No,No
TK,21,14,19.58,No,No
TK,21,15,19.58,No,No
TK,21,16,19.58,No,No
TK,21,17,19.58,No,No
TK,21,18,19.58,No,No
TK,21,19,19.58,No,No
TK,21,20,19.58,No,No
TK,21,21,19.58,No,No
TK,21,22,19.58,No,No
TK,21,23,19.58,No,No
TK,21,24,19.58,No,No
TK,21,25,19.58,No,No
TK,21,26,19.58,No,No
TK,21,27,19.58,No,No
TK,21,28,19.58,No,No
TK,21,29,19.58,No,No
TK,21,30,19.58,No,No
TK,21,31,19.58,No,No
TK,21,32,19.58,No,No
TK,21,33,19.58,No,No
TK,21,34,19.58,No,No
TK,21,35,19.58,No,No
TK,21,36,19.58,No,No
TK,21,37,19.58,No,No
TK,21,38,19.58,No,No
TK,21,39,19.58,No,No
TK,21,40,19.58,No,No
TK,21,41,19.58,No,No
TK,21,42,19.58,No,No
TK,21,43,19.58,No,No
TK,21,44,19.58,No,No
TK,21,45,19.58,No,No
TK,22,3,19.14,No,No
TK,22,4,19.14,No,No
TK,22,5,19.14,No,No
TK,22,6,19.31,No,No
TK,22,7,19.49,No,No
TK,22,8,19.49,No,No
TK,22,9,19.49,No,No
TK,22,10,19.49,No,No
TK,22,11,19.49,No,No
TK,22,12,19.49,No,No
TK,22,13,19.49,No,No
TK,22,14,19.49,No,No
TK,22,15,19.49,No,No
TK,22,16,19.49,No,No
TK,22,17,19.49,No,No
TK,22,18,19.49,No,No
TK,22,19,19.49,No,No
TK,22,20,19.49,No,No
TK,22,21,19.49,No,No
TK,22,22,19.49,No,No
TK,22,23,19.49,No,No
TK,22,24,19.49,No,No
TK,22,25,19.49,No,No
TK,22,26,19.49,No,No
TK,22,27,19.49,No,No
TK,22,28,19.49,No,No
TK,22,29,19.49,No,No
TK,22,30,19.49,No,No
TK,22,31,19.49,No,No
TK,22,32,19.49,No,No
TK,22,33,19.49,No,No
TK,22,34,19.49,No,No
TK,22,35,19.49,No,No
TK,22,36,19.49,No,No
TK,22,37,19.49,No,No
TK,22,38,19.49,No,No
TK,22,39,19.49,No,No
TK,22,40,19.49,No,No
TK,22,41,19.49,No,No
TK,22,42,19.49,No,No
TK,22,43,19.49,No,No
TK,22,44,19.49,No,No
TK,22,45,19.49,No,No
TK,23,3,18.96,No,No
TK,23,4,18.96,No,No
TK,23,5,18.96,No,No
TK,23,6,19.23,No,No
TK,23,7,19.49,No,No
TK,23,8,19.49,No,No
TK,23,9,19.49,No,No
TK,23,10,19.49,No,No
TK,23,11,19.49,No,No
TK,23,12,19.49,No,No
TK,23,13,19.49,No,No
TK,23,14,19.49,No,No
TK,23,15,19.49,No,No
TK,23,16,19.49,No,No
TK,23,17,19.49,No,No
TK,23,18,19.49,No,No
TK,23,19,19.49,No,No
TK,23,20,19.49,No,No
TK,23,21,19.49,No,No
TK,23,22,19.49,No,No
TK,23,23,19.49,No,No
TK,23,24,19.49,No,No
TK,23,25,19.49,No,No
TK,23,26,19.49,No,No
TK,23,27,19.49,No,No
TK,23,28,19.49,No,No
TK,23,29,19.49,No,No
TK,23,30,19.49,No,No
TK,23,31,19.49,No,No
TK,23,32,19.49,No,No
TK,23,33,19.49,No,No
TK,23,34,19.49,No,No
TK,23,35,19.49,No,No
TK,23,36,19.49,No,No
TK,23,37,19.49,No,No
TK,23,38,19.49,No,No
TK,23,39,19.49,No,No
TK,23,40,19.49,No,No
TK,23,41,19.49,No,No
TK,23,42,19.49,No,No
TK,23,43,19.49,No,No
TK,23,44,19.49,No,No
TK,23,45,19.49,No,No
TK,24,3,18.78,No,No
TK,24,4,18.78,No,No
TK,24,5,18.78,No,No
TK,24,6,19.14,No,No
TK,24,7,19.49,No,No
TK,24,8,19.49,No,No
TK,24,9,19.49,No,No
TK,24,10,19.49,No,No
TK,24,11,19.49,No,No
TK,24,12,19.49,No,No
TK,24,13,19.49,No,No
TK,24,14,19.49,No,No
TK,24,15,19.49,No,No
TK,24,16,19.49,No,No
TK,24,17,19.49,No,No
TK,24,18,19.49,No,No
TK,24,19,19.49,No,No
TK,24,20,19.49,No,No
TK,24,21,19.49,No,No
TK,24,22,19.49,No,No
TK,24,23,19.49,No,No
TK,24,24,19.49,No,No
TK,24,25,19.49,No,No
TK,24,26,19.49,No,No
TK,24,27,19.49,No,No
TK,24,28,19.49,No,No
TK,24,29,19.49,No,No
TK,24,30,19.49,No,No
TK,24,31,19.49,No,No
TK,24,32,19.49,No,No
TK,24,33,19.49,No,No
TK,24,34,19.49,No,No
TK,24,35,19.49,No,No
TK,24,36,19.49,No,No
TK,24,37,19.49,No,No
TK,24,38,19.49,No,No
TK,24,39,19.49,No,No
TK,24,40,19.49,No,No
TK,24,41,19.49,No,No
TK,24,42,19.49,No,No
TK,24,43,19.49,No,No
TK,24,44,19.49,No,No
TK,24,45,19.49,No,No
TK,25,3,18.52,No,No
TK,25,4,18.61,No,No
TK,25,5,18.69,No,No
TK,25,6,19.05,No,No
TK,25,7,19.4,No,No
TK,25,8,19.4,No,No
TK,25,9,19.4,No,No
TK,25,10,19.4,No,No
TK,25,11,19.4,No,No
TK,25,12,19.4,No,No
TK,25,13,19.4,No,No
TK,25,14,19.4,No,No
TK,25,15,19.4,No,No
TK,25,16,19.4,No,No
TK,25,17,19.4,No,No
TK,25,18,19.4,No,No
TK,25,19,19.4,No,No
TK,25,20,19.4,No,No
TK,25,21,19.4,No,No
TK,25,22,19.4,No,No
TK,25,23,19.4,No,No
TK,25,24,19.4,No,No
TK,25,25,19.4,No,No
TK,25,26,19.4,No,No
TK,25,27,19.4,No,No
TK,25,28,19.4,No,No
TK,25,29,19.4,No,No
TK,25,30,19.4,No,No
TK,25,31,19.4,No,No
TK,25,32,19.4,No,No
TK,25,33,19.4,No,No
TK,25,34,19.4,No,No
TK,25,35,19.4,No,No
TK,25,36,19.4,No,No
TK,25,37,19.4,No,No
TK,25,38,19.4,No,No
TK,25,39,19.4,No,No
TK,25,40,19.4,No,No
TK,25,41,19.4,No,No
TK,25,42,19.4,No,No
TK,25,43,19.4,No,No
TK,25,44,19.4,No,No
TK,25,45,19.4,No,No
TK,26,3,18.25,No,No
TK,26,4,18.43,No,No
TK,26,5,18.61,No,No
TK,26,6,18.96,No,No
TK,26,7,19.31,No,No
TK,26,8,19.31,No,No
TK,26,9,19.31,No,No
TK,26,10,19.31,No,No
TK,26,11,19.31,No,No
TK,26,12,19.31,No,No
TK,26,13,19.31,No,No
TK,26,14,19.31,No,No
TK,26,15,19.31,No,No
TK,26,16,19.31,No,No
TK,26,17,19.31,No,No
TK,26,18,19.31,No,No
TK,26,19,19.31,No,No
TK,26,20,19.31,No,No
TK,26,21,19.31,No,No
TK,26,22,19.31,No,No
TK,26,23,19.31,No,No
TK,26,24,19.31,No,No
TK,26,25,19.31,No,No
TK,26,26,19.31,No,No
TK,26,27,19.31,No,No
TK,26,28,19.31,No,No
TK,26,29,19.31,No,No
TK,26,30,19.31,No,No
TK,26,31,19.31,No,No
TK,26,32,19.31,No,No
TK,26,33,19.31,No,No
TK,26,34,19.31,No,No
TK,26,35,19.31,No,No
TK,26,36,19.31,No,No
TK,26,37,19.31,No,No
TK,26,38,19.31,No,No
TK,26,39,19.31,No,No
TK,26,40,19.31,No,No
TK,26,41,19.31,No,No
TK,26,42,19.31,No,No
TK,26,43,19.31,No,No
TK,26,44,19.31,No,No
TK,26,45,19.31,No,No
TK,27,3,17.81,No,No
TK,27,4,18.07,No,No
TK,27,5,18.34,No,No
TK,27,6,18.78,No,No
TK,27,7,19.23,No,No
TK,27,8,19.23,No,No
TK,27,9,19.23,No,No
TK,27,10,19.23,No,No
TK,27,11,19.23,No,No
TK,27,12,19.23,No,No
TK,27,13,19.23,No,No
TK,27,14,19.23,No,No
TK,27,15,19.23,No,No
TK,27,16,19.23,No,No
TK,27,17,19.23,No,No
TK,27,18,19.23,No,No
TK,27,19,19.23,No,No
TK,27,20,19.23,No,No
TK,27,21,19.23,No,No
TK,27,22,19.23,No,No
TK,27,23,19.23,No,No
TK,27,24,19.23,No,No
TK,27,25,19.23,No,No
TK,27,26,19.23,No,No
TK,27,27,19.23,No,No
TK,27,28,19.23,No,No
TK,27,29,19.23,No,No
TK,27,30,19.23,No,No
TK,27,31,19.23,No,No
TK,27,32,19.23,No,No
TK,27,33,19.23,No,No
TK,27,34,19.23,No,No
TK,27,35,19.23,No,No
TK,27,36,19.23,No,No
TK,27,37,19.23,No,No
TK,27,38,19.23,No,No
TK,27,39,19.23,No,No
TK,27,40,19.23,No,No
TK,27,41,19.23,No,No
TK,27,42,19.23,No,No
TK,27,43,19.23,No,No
TK,27,44,19.23,No,No
TK,27,45,19.23,No,No
TK,28,3,17.37,No,No
TK,28,4,17.72,No,No
TK,28,5,18.07,No,No
TK,28,6,18.61,No,No
TK,28,7,19.14,No,No
TK,28,8,19.14,No,No
TK,28,9,19.14,No,No
TK,28,10,19.14,No,No
TK,28,11,19.14,No,No
TK,28,12,19.14,No,No
TK,28,13,19.14,No,No
TK,28,14,19.14,No,No
TK,28,15,19.14,No,No
TK,28,16,19.14,No,No
TK,28,17,19.14,No,No
TK,28,18,19.14,No,No
TK,28,19,19.14,No,No
TK,28,20,19.14,No,No
TK,28,21,19.14,No,No
TK,28,22,19.14,No,No
TK,28,23,19.14,No,No
TK,28,24,19.14,No,No
TK,28,25,19.14,No,No
TK,28,26,19.14,No,No
TK,28,27,19.14,No,No
TK,28,28,19.14,No,No
TK,28,29,19.14,No,No
TK,28,30,19.14,No,No
TK,28,31,19.14,No,No
TK,28,32,19.14,No,No
TK,28,33,19.14,No,No
TK,28,34,19.14,No,No
TK,28,35,19.14,No,No
TK,28,36,19.14,No,No
TK,28,37,19.14,No,No
TK,28,38,19.14,No,No
TK,28,39,19.14,No,No
TK,28,40,19.14,No,No
TK,28,41,19.14,No,No
TK,28,42,19.14,No,No
TK,28,43,19.14,No,No
TK,28,44,19.14,No,No
TK,28,45,19.14,No,No
TK,29,3,16.83,No,No
TK,29,4,17.32,No,No
TK,29,5,17.81,No,No
TK,29,6,18.38,No,No
TK,29,7,18.96,No,No
TK,29,8,19,No,No
TK,29,9,19.05,No,No
TK,29,10,19.05,No,No
TK,29,11,19.05,No,No
TK,29,12,19.05,No,No
TK,29,13,19.05,No,No
TK,29,14,19.05,No,No
TK,29,15,19.05,No,No
TK,29,16,19.05,No,No
TK,29,17,19.05,No,No
TK,29,18,19.05,No,No
TK,29,19,19.05,No,No
TK,29,20,19.05,No,No
TK,29,21,19.05,No,No
TK,29,22,19.05,No,No
TK,29,23,19.05,No,No
TK,29,24,19.05,No,No
TK,29,25,19.05,No,No
TK,29,26,19.05,No,No
TK,29,27,19.05,No,No
TK,29,28,19.05,No,No
TK,29,29,19.05,No,No
TK,29,30,19.05,No,No
TK,29,31,19.05,No,No
TK,29,32,19.05,No,No
TK,29,33,19.05,No,No
TK,29,34,19.05,No,No
TK,29,35,19.05,No,No
TK,29,36,19.05,No,No
TK,29,37,19.05,No,No
TK,29,38,19.05,No,No
TK,29,39,19.05,No,No
TK,29,40,19.05,No,No
TK,29,41,19.05,No,No
TK,29,42,19.05,No,No
TK,29,43,19.05,No,No
TK,29,44,19.05,No,No
TK,29,45,19.05,No,No
TK,30,3,16.3,No,No
TK,30,4,16.92,No,No
TK,30,5,17.54,No,No
TK,30,6,18.16,No,No
TK,30,7,18.78,No,No
TK,30,8,18.87,No,No
TK,30,9,18.96,No,No
TK,30,10,18.96,No,No
TK,30,11,18.96,No,No
TK,30,12,18.96,No,No
TK,30,13,18.96,No,No
TK,30,14,18.96,No,No
TK,30,15,18.96,No,No
TK,30,16,18.96,No,No
TK,30,17,18.96,No,No
TK,30,18,18.96,No,No
TK,30,19,18.96,No,No
TK,30,20,18.96,No,No
TK,30,21,18.96,No,No
TK,30,22,18.96,No,No
TK,30,23,18.96,No,No
TK,30,24,18.96,No,No
TK,30,25,18.96,No,No
TK,30,26,18.96,No,No
TK,30,27,18.96,No,No
TK,30,28,18.96,No,No
TK,30,29,18.96,No,No
TK,30,30,18.96,No,No
TK,30,31,18.96,No,No
TK,30,32,18.96,No,No
TK,30,33,18.96,No,No
TK,30,34,18.96,No,No
TK,30,35,18.96,No,No
TK,30,36,18.96,No,No
TK,30,37,18.96,No,No
TK,30,38,18.96,No,No
TK,30,39,18.96,No,No
TK,30,40,18.96,No,No
TK,30,41,18.96,No,No
TK,30,42,18.96,No,No
TK,30,43,18.96,No,No
TK,30,44,18.96,No,No
TK,30,45,18.96,No,No
TK,31,3,15.68,No,No
TK,31,4,16.44,No,No
TK,31,5,17.19,No,No
TK,31,6,17.9,No,No
TK,31,7,18.61,No,No
TK,31,8,18.74,No,No
TK,31,9,18.87,No,No
TK,31,10,18.87,No,No
TK,31,11,18.87,No,No
TK,31,12,18.87,No,No
TK,31,13,18.87,No,No
TK,31,14,18.87,No,No
TK,31,15,18.87,No,No
TK,31,16,18.87,No,No
TK,31,17,18.87,No,No
TK,31,18,18.87,No,No
TK,31,19,18.87,No,No
TK,31,20,18.87,No,No
TK,31,21,18.87,No,No
TK,31,22,18.87,No,No
TK,31,23,18.87,No,No
TK,31,24,18.87,No,No
TK,31,25,18.87,No,No
TK,31,26,18.87,No,No
TK,31,27,18.87,No,No
TK,31,28,18.87,No,No
TK,31,29,18.87,No,No
TK,31,30,18.87,No,No
TK,31,31,18.87,No,No
TK,31,32,18.87,No,No
TK,31,33,18.87,No,No
TK,31,34,18.87,No,No
TK,31,35,18.87,No,No
TK,31,36,18.87,No,No
TK,31,37,18.87,No,No
TK,31,38,18.87,No,No
TK,31,39,18.87,No,No
TK,31,40,18.87,No,No
TK,31,41,18.87,No,No
TK,31,42,18.87,No,No
TK,31,43,18.87,No,No
TK,31,44,18.87,No,No
TK,31,45,18.87,No,No
TK,32,3,15.06,No,No
TK,32,4,15.95,No,No
TK,32,5,16.83,No,No
TK,32,6,17.63,No,No
TK,32,7,18.43,No,No
TK,32,8,18.61,No,No
TK,32,9,18.78,No,No
TK,32,10,18.78,No,No
TK,32,11,18.78,No,No
TK,32,12,18.78,No,No
TK,32,13,18.78,No,No
TK,32,14,18.78,No,No
TK,32,15,18.78,No,No
TK,32,16,18.78,No,No
TK,32,17,18.78,No,No
TK,32,18,18.78,No,No
TK,32,19,18.78,No,No
TK,32,20,18.78,No,No
TK,32,21,18.78,No,No
TK,32,22,18.78,No,No
TK,32,23,18.78,No,No
TK,32,24,18.78,No,No
TK,32,25,18.78,No,No
TK,32,26,18.78,No,No
TK,32,27,18.78,No,No
TK,32,28,18.78,No,No
TK,32,29,18.78,No,No
TK,32,30,18.78,No,No
TK,32,31,18.78,No,No
TK,32,32,18.78,No,No
TK,32,33,18.78,No,No
TK,32,34,18.78,No,No
TK,32,35,18.78,No,No
TK,32,36,18.78,No,No
TK,32,37,18.78,No,No
TK,32,38,18.78,No,No
TK,32,39,18.78,No,No
TK,32,40,18.78,No,No
TK,32,41,18.78,No,No
TK,32,42,18.78,No,No
TK,32,43,18.78,No,No
TK,32,44,18.78,No,No
TK,32,45,18.78,No,No
TK,33,3,14.18,No,No
TK,33,4,15.28,No,No
TK,33,5,16.39,No,No
TK,33,6,17.32,No,No
TK,33,7,18.25,No,No
TK,33,8,18.43,No,No
TK,33,9,18.61,No,No
TK,33,10,18.61,No,No
TK,33,11,18.61,No,No
TK,33,12,18.61,No,No
TK,33,13,18.61,No,No
TK,33,14,18.61,No,No
TK,33,15,18.61,No,No
TK,33,16,18.61,No,No
TK,33,17,18.61,No,No
TK,33,18,18.61,No,No
TK,33,19,18.61,No,No
TK,33,20,18.61,No,No
TK,33,21,18.61,No,No
TK,33,22,18.61,No,No
TK,33,23,18.61,No,No
TK,33,24,18.61,No,No
TK,33,25,18.61,No,No
TK,33,26,18.61,No,No
TK,33,27,18.61,No,No
TK,33,28,18.61,No,No
TK,33,29,18.61,No,No
TK,33,30,18.61,No,No
TK,33,31,18.61,No,No
TK,33,32,18.61,No,No
TK,33,33,18.61,No,No
TK,33,34,18.61,No,No
TK,33,35,18.61,No,No
TK,33,36,18.61,No,No
TK,33,37,18.61,No,No
TK,33,38,18.61,No,No
TK,33,39,18.61,No,No
TK,33,40,18.61,No,No
TK,33,41,18.61,No,No
TK,33,42,18.61,No,No
TK,33,43,18.61,No,No
TK,33,44,18.61,No,No
TK,33,45,18.61,No,No
TK,34,3,13.29,No,No
TK,34,4,14.62,No,No
TK,34,5,15.95,No,No
TK,34,6,17.01,No,No
TK,34,7,18.07,No,No
TK,34,8,18.25,No,No
TK,34,9,18.43,No,No
TK,34,10,18.43,No,No
TK,34,11,18.43,No,No
TK,34,12,18.43,No,No
TK,34,13,18.43,No,No
TK,34,14,18.43,No,No
TK,34,15,18.43,No,No
TK,34,16,18.43,No,No
TK,34,17,18.43,No,No
TK,34,18,18.43,No,No
TK,34,19,18.43,No,No
TK,34,20,18.43,No,No
TK,34,21,18.43,No,No
TK,34,22,18.43,No,No
TK,34,23,18.43,No,No
TK,34,24,18.43,No,No
TK,34,25,18.43,No,No
TK,34,26,18.43,No,No
TK,34,27,18.43,No,No
TK,34,28,18.43,No,No
TK,34,29,18.43,No,No
TK,34,30,18.43,No,No
TK,34,31,18.43,No,No
TK,34,32,18.43,No,No
TK,34,33,18.43,No,No
TK,34,34,18.43,No,No
TK,34,35,18.43,No,No
TK,34,36,18.43,No,No
TK,34,37,18.43,No,No
TK,34,38,18.43,No,No
TK,34,39,18.43,No,No
TK,34,40,18.43,No,No
TK,34,41,18.43,No,No
TK,34,42,18.43,No,No
TK,34,43,18.43,No,No
TK,34,44,18.43,No,No
TK,34,45,18.43,No,No
TK,35,3,12.23,No,No
TK,35,4,13.82,No,No
TK,35,5,15.42,No,No
TK,35,6,16.57,No,No
TK,35,7,17.72,No,No
TK,35,8,17.99,No,No
TK,35,9,18.25,No,No
TK,35,10,18.25,No,No
TK,35,11,18.25,No,No
TK,35,12,18.25,No,No
TK,35,13,18.25,No,No
TK,35,14,18.25,No,No
TK,35,15,18.25,No,No
TK,35,16,18.25,No,No
TK,35,17,18.25,No,No
TK,35,18,18.25,No,No
TK,35,19,18.25,No,No
TK,35,20,18.25,No,No
TK,35,21,18.25,No,No
TK,35,22,18.25,No,No
TK,35,23,18.25,No,No
TK,35,24,18.25,No,No
TK,35,25,18.25,No,No
TK,35,26,18.25,No,No
TK,35,27,18.25,No,No
TK,35,28,18.25,No,No
TK,35,29,18.25,No,No
TK,35,30,18.25,No,No
TK,35,31,18.25,No,No
TK,35,32,18.25,No,No
TK,35,33,18.25,No,No
TK,35,34,18.25,No,No
TK,35,35,18.25,No,No
TK,35,36,18.25,No,No
TK,35,37,18.25,No,No
TK,35,38,18.25,No,No
TK,35,39,18.25,No,No
TK,35,40,18.25,No,No
TK,35,41,18.25,No,No
TK,35,42,18.25,No,No
TK,35,43,18.25,No,No
TK,35,44,18.25,No,No
TK,35,45,18.25,No,No
TK,36,7,17.37,No,No
TK,36,8,17.72,No,No
TK,36,9,18.07,No,No
TK,36,10,18.07,No,No
TK,36,11,18.07,No,No
TK,36,12,18.07,No,No
TK,36,13,18.07,No,No
TK,36,14,18.07,No,No
TK,36,15,18.07,No,No
TK,36,16,18.07,No,No
TK,36,17,18.07,No,No
TK,36,18,18.07,No,No
TK,36,19,18.07,No,No
TK,36,20,18.07,No,No
TK,36,21,18.07,No,No
TK,36,22,18.07,No,No
TK,36,23,18.07,No,No
TK,36,24,18.07,No,No
TK,36,25,18.07,No,No
TK,36,26,18.07,No,No
TK,36,27,18.07,No,No
TK,36,28,18.07,No,No
TK,36,29,18.07,No,No
TK,36,30,18.07,No,No
TK,36,31,18.07,No,No
TK,36,32,18.07,No,No
TK,36,33,18.07,No,No
TK,36,34,18.07,No,No
TK,36,35,18.07,No,No
TK,36,36,18.07,No,No
TK,36,37,18.07,No,No
TK,36,38,18.07,No,No
TK,36,39,18.07,No,No
TK,36,40,18.07,No,No
TK,36,41,18.07,No,No
TK,36,42,18.07,No,No
TK,36,43,18.07,No,No
TK,36,44,18.07,No,No
TK,36,45,18.07,No,No
TK,37,7,17.01,No,No
TK,37,8,17.41,No,No
TK,37,9,17.81,No,No
TK,37,10,17.81,No,No
TK,37,11,17.81,No,No
TK,37,12,17.81,No,No
TK,37,13,17.81,No,No
TK,37,14,17.81,No,No
TK,37,15,17.81,No,No
TK,37,16,17.81,No,No
TK,37,17,17.81,No,No
TK,37,18,17.81,No,No
TK,37,19,17.81,No,No
TK,37,20,17.81,No,No
TK,37,21,17.81,No,No
TK,37,22,17.81,No,No
TK,37,23,17.81,No,No
TK,37,24,17.81,No,No
TK,37,25,17.81,No,No
TK,37,26,17.81,No,No
TK,37,27,17.81,No,No
TK,37,28,17.81,No,No
TK,37,29,17.81,No,No
TK,37,30,17.81,No,No
TK,37,31,17.81,No,No
TK,37,32,17.81,No,No
TK,37,33,17.81,No,No
TK,37,34,17.81,No,No
TK,37,35,17.81,No,No
TK,37,36,17.81,No,No
TK,37,37,17.81,No,No
TK,37,38,17.81,No,No
TK,37,39,17.81,No,No
TK,37,40,17.81,No,No
TK,37,41,17.81,No,No
TK,37,42,17.81,No,No
TK,37,43,17.81,No,No
TK,37,44,17.81,No,No
TK,37,45,17.81,No,No
TK,38,7,16.66,No,No
TK,38,8,17.1,No,No
TK,38,9,17.54,No,No
TK,38,10,17.54,No,No
TK,38,11,17.54,No,No
TK,38,12,17.54,No,No
TK,38,13,17.54,No,No
TK,38,14,17.54,No,No
TK,38,15,17.54,No,No
TK,38,16,17.54,No,No
TK,38,17,17.54,No,No
TK,38,18,17.54,No,No
TK,38,19,17.54,No,No
TK,38,20,17.54,No,No
TK,38,21,17.54,No,No
TK,38,22,17.54,No,No
TK,38,23,17.54,No,No
TK,38,24,17.54,No,No
TK,38,25,17.54,No,No
TK,38,26,17.54,No,No
TK,38,27,17.54,No,No
TK,38,28,17.54,No,No
TK,38,29,17.54,No,No
TK,38,30,17.54,No,No
TK,38,31,17.54,No,No
TK,38,32,17.54,No,No
TK,38,33,17.54,No,No
TK,38,34,17.54,No,No
TK,38,35,17.54,No,No
TK,38,36,17.54,No,No
TK,38,37,17.54,No,No
TK,38,38,17.54,No,No
TK,38,39,17.54,No,No
TK,38,40,17.54,No,No
TK,38,41,17.54,No,No
TK,38,42,17.54,No,No
TK,38,43,17.54,No,No
TK,38,44,17.54,No,No
TK,38,45,17.54,No,No
TK,39,7,16.21,No,No
TK,39,8,16.7,No,No
TK,39,9,17.19,No,No
TK,39,10,17.19,No,No
TK,39,11,17.19,No,No
TK,39,12,17.19,No,No
TK,39,13,17.19,No,No
TK,39,14,17.19,No,No
TK,39,15,17.19,No,No
TK,39,16,17.19,No,No
TK,39,17,17.19,No,No
TK,39,18,17.19,No,No
TK,39,19,17.19,No,No
TK,39,20,17.19,No,No
TK,39,21,17.19,No,No
TK,39,22,17.19,No,No
TK,39,23,17.19,No,No
TK,39,24,17.19,No,No
TK,39,25,17.19,No,No
TK,39,26,17.19,No,No
TK,39,27,17.19,No,No
TK,39,28,17.19,No,No
TK,39,29,17.19,No,No
TK,39,30,17.19,No,No
TK,39,31,17.19,No,No
TK,39,32,17.19,No,No
TK,39,33,17.19,No,No
TK,39,34,17.19,No,No
TK,39,35,17.19,No,No
TK,39,36,17.19,No,No
TK,39,37,17.19,No,No
TK,39,38,17.19,No,No
TK,39,39,17.19,No,No
TK,39,40,17.19,No,No
TK,39,41,17.19,No,No
TK,39,42,17.19,No,No
TK,39,43,17.19,No,No
TK,39,44,17.19,No,No
TK,39,45,17.19,No,No
TK,40,7,15.77,No,No
TK,40,8,16.3,No,No
TK,40,9,16.83,No,No
TK,40,10,16.83,No,No
TK,40,11,16.83,No,No
TK,40,12,16.83,No,No
TK,40,13,16.83,No,No
TK,40,14,16.83,No,No
TK,40,15,16.83,No,No
TK,40,16,16.83,No,No
TK,40,17,16.83,No,No
TK,40,18,16.83,No,No
TK,40,19,16.83,No,No
TK,40,20,16.83,No,No
TK,40,21,16.83,No,No
TK,40,22,16.83,No,No
TK,40,23,16.83,No,No
TK,40,24,16.83,No,No
TK,40,25,16.83,No,No
TK,40,26,16.83,No,No
TK,40,27,16.83,No,No
TK,40,28,16.83,No,No
TK,40,29,16.83,No,No
TK,40,30,16.83,No,No
TK,40,31,16.83,No,No
TK,40,32,16.83,No,No
TK,40,33,16.83,No,No
TK,40,34,16.83,No,No
TK,40,35,16.83,No,No
TK,40,36,16.83,No,No
TK,40,37,16.83,No,No
TK,40,38,16.83,No,No
TK,40,39,16.83,No,No
TK,40,40,16.83,No,No
TK,40,41,16.83,No,No
TK,40,42,16.83,No,No
TK,40,43,16.83,No,No
TK,40,44,16.83,No,No
TK,40,45,16.83,No,No
TK,41,7,15.24,No,No
TK,41,8,15.86,No,No
TK,41,9,16.48,No,No
